PAIS_COD,1-2014,2-2014,3-2014,4-2014,5-2014,6-2014,7-2014,8-2014,9-2014,10-2014,11-2014,12-2014,1-2015,2-2015,3-2015,4-2015,5-2015,6-2015,7-2015,8-2015,9-2015,10-2015,11-2015,12-2015,1-2016,2-2016,3-2016,4-2016,5-2016,6-2016,7-2016,8-2016,9-2016,10-2016,11-2016,12-2016,1-2017,2-2017,3-2017,4-2017,5-2017,6-2017,7-2017,8-2017,9-2017,10-2017,11-2017,12-2017,1-2018,2-2018,3-2018,4-2018,5-2018,6-2018,7-2018,8-2018,9-2018,10-2018,11-2018,12-2018,1-2019,2-2019,3-2019,4-2019,5-2019,6-2019,7-2019,8-2019,9-2019,10-2019,11-2019,12-2019
POL,42.71606584766923,24.766439908862967,30.34096152168369,40.60496808601259,51.39943019775143,41.30907192263766,38.55476339004397,52.08033314132105,34.91819891452817,61.904761904761905,32.606852353229165,25.380761127066545,40.945843592745085,41.81694566637648,31.186440439629667,40.419297183950746,52.15458227944419,40.273007375476894,36.42507515128008,47.10761278195489,38.0484808461219,61.42857142857143,35.91167193373076,24.952145556818373,40.79951804237996,37.71184828580597,20.40879779762638,41.19119569897158,50.59779289470878,44.011079015735724,35.6684356732377,50.649068584923846,39.77107235863029,36.98296836982968,38.094151350490094,27.10335490271201,35.996198869145736,37.217773284177035,42.494893336727564,48.2791640082027,44.06472236581003,44.75070863812174,36.58581183651391,46.31523807075278,38.7908164069301,39.45400284833315,37.509424752120594,26.986572926469353,40.928146505257224,52.61243372388899,34.482483600226395,52.071005917159766,73.45971563981038,34.77425440844971,33.469307739502696,47.623840932429175,26.837570567160107,13.661016949152543,37.24462374267266,17.203208521932574,37.69765455527071,52.86385343498472,50.92405334207099,53.42465753424658,68.34170854271356,38.82073049494587,38.26395374169332,45.23895728675351,30.525921379241986,13.369713506139153,39.54704523683182,20.64502123395973
PRT,52.83817900235811,46.23172073299683,30.18071858282991,46.302725856805196,65.54224522033051,41.47412581608557,36.50855571535565,33.38553667434716,58.50877147299862,44.76713762428048,40.36808713741081,48.565648688801396,53.229087333110776,71.47928459024425,43.7318405273756,46.02422522611989,61.48045878075183,42.21247717021665,36.643183913333765,31.146616541353385,59.0631016193909,42.42857142857142,42.305067753597164,45.702390342287266,48.21186028500456,58.55280801621872,26.44599286011929,46.35917636762986,55.201019900791465,44.766521702552254,35.87914123215174,33.44543751204935,54.08083877498882,24.77696674776967,42.565577321408966,40.997799856068106,47.612668003585895,52.90033473617016,34.179206872885395,50.970882177364594,53.345569717541295,47.85133377305228,37.8873006996565,30.832967583886703,54.543385000545335,26.64127507626089,44.55347910798261,42.87333614321724,52.28480823135887,61.16203979178904,45.44298236036802,31.19561434041072,87.2037914691943,42.28141735910132,41.8265185596069,56.91562894942281,30.735472293476494,19.777613135726327,38.61791015843076,28.97235083146937,45.80612018838057,58.78407756895948,52.406942167917556,28.852109531423302,84.92462311557787,49.70209726627816,44.293223687219424,53.55361064592077,35.77814182600168,19.453633545863287,39.706979447833106,31.60215230594958
QAT,87.78264986477943,43.4749140853751,60.844870219870224,57.954489651488224,71.8921977313538,61.8784442499166,85.2422240977689,81.89012096774194,59.242491506987776,42.22919937205651,74.61964755141085,70.1917272656189,81.56078721482788,70.65985704050483,60.101260504201676,58.05000083779476,75.20130538963178,56.81837534091413,84.63541293938215,81.9046966374269,64.22998569222214,44.71428571428571,78.54760707701884,72.38087917623166,82.53025015299244,59.814580225624745,47.8770258818532,58.11970215822081,71.2063679012173,61.774520319545864,80.0493340645436,77.88094033159823,58.09780124088985,26.165855636658552,71.66689906142238,69.21444571495451,74.73113395696954,50.720562285339035,51.632715002373814,59.024779057927894,65.04147147323658,55.92847420067157,79.57130887100574,72.06369610781375,59.28619026171426,28.006570991707967,64.69180363074963,63.17091288732235,60.146170051080986,59.90565946696381,48.36800354105382,49.29081099895579,76.30331753554502,51.603379548246565,62.18113758119897,53.49634659916845,45.257492730498626,17.978744352007354,43.9069343896483,34.026408730534584,42.14898673656322,61.34414854271482,53.794606291809245,48.26498422712934,76.38190954773873,64.13925671830498,61.16036775688706,56.61935688636415,56.27057568654641,16.402732820576528,47.640762720793205,37.84144381796909
ROU,32.40072705648248,16.950525610406487,27.036741476520746,32.805736171242145,46.398663194035244,28.69021411825743,30.192376150224376,39.74142345110087,35.49522159712167,47.06959706959706,24.401112172851303,26.413771970422214,31.117702429278463,25.783227625499315,27.577151744231827,31.7654377330646,44.90088130175845,32.60670566975404,31.283074611345157,36.95371240601504,36.485289662397555,48.28571428571429,23.532545069309776,22.713115774973808,31.481914208150233,21.559146789917325,28.49996250710414,31.20424057178851,38.31702182795862,33.41929592606136,27.176992638653253,30.471430981299402,35.27148507268136,27.91970802919709,20.291355224671655,19.44477336510653,30.979935021406217,21.364008098963534,37.40732141656524,30.5728536052111,28.258147694353898,32.88432400330621,23.718096192840743,27.77681417846859,31.564810052165484,30.807423319400982,16.60292758848843,15.520487193529501,46.445738356104165,40.47766589082289,40.123802256615036,70.58823529411765,63.50710900473933,28.169682787062797,29.449218700787295,50.28549562057296,21.82490618491684,25.873383961551763,25.36578092902448,13.506112230502398,41.34080410175706,39.33032515844443,48.054792680454156,39.83946242599715,57.788944723618116,32.76221064904286,35.12584025875224,49.244861667897545,28.09592344642577,25.54147315572054,36.390644557565295,18.028768146809092
SAU,65.51831220954358,43.165171894206935,47.779864251793235,39.49213109120589,49.58679363420742,43.013363236016275,59.831796068950176,60.5341541858679,45.63866115229721,63.448456305599166,51.031768151333374,39.72943809397011,62.081417026914956,57.957386445337754,38.35953618395149,40.445830861111354,50.667574050018864,41.6970285686721,61.51322450937679,57.34890611946533,49.22116594063891,67.71428571428572,50.99427506045153,39.17341265858653,65.92818531123523,49.717572747052124,15.328367305947458,39.97774432876884,48.01059174587598,43.84866935326302,59.72129356902461,57.211508338153074,48.17409778793012,37.46958637469586,50.522442295515326,35.50986940125916,59.54683099185606,42.38245511295382,36.3346593809695,40.18500937685243,42.86503464485393,44.05533618610851,57.21377520410297,52.102454836829835,44.261811666298115,38.2126917489371,48.894158724426056,35.58432148581429,59.310137789495734,58.6158454554034,31.9546084006339,51.77514792899408,67.77251184834124,45.7033272172476,52.4502266019022,45.51959716994754,33.69240205629231,55.45762711864407,27.272635182445313,29.846712473268546,48.71717222012068,59.327869925885665,41.14844725043834,51.141552511415526,65.82914572864321,59.596439161759776,57.69571444392185,49.023884991177624,38.61500772328998,53.6493860845839,34.24361673218381,38.96569874059699
SEN,38.34157729544517,15.734461972346448,17.893692124738187,27.047931014419763,32.82975365529812,36.44096332386781,42.91732597786093,33.57430875576037,22.275538015531577,10.989010989010984,27.512182977158822,30.11981052128835,36.68732659953925,20.971230695697667,25.73749245347403,26.857338805220195,35.76090056153634,31.89610164736996,40.7794003440014,34.61864296157059,18.752361616303993,7.999999999999999,31.641704972587327,32.81527465097445,38.7703112980992,20.460494702560602,26.224533977878032,29.388114297354832,35.90591393554776,32.086741625854344,37.66823148389264,36.24287581935608,20.14812726065034,2.3621248986212504,30.630655695817968,30.086466062994607,33.90218735302815,17.661405379328865,23.075014015315247,36.283239048207925,28.91807432242872,33.26629394844022,35.363887932359376,32.94130654884331,19.217447835932724,8.438365911102213,26.464210130257836,28.29293806799191,41.16953430714935,26.766909233920387,6.646641892687919,8.32796728158719,27.488151658767755,31.565476190218973,36.147229124652874,45.31114434016285,24.573160186919445,15.854530356868002,23.100926348237667,11.318078944554138,31.47202007086925,30.4131278919893,16.23300342516984,4.051251026316926,28.140703517587923,40.397460705183704,40.381680801414475,44.12035559494027,20.254935886433657,10.338816206935231,26.23292005532859,11.964066227887697
SVK,28.48366190257939,24.08272960724726,32.55379100838554,51.77521930587392,44.264067518151,42.737368670988566,33.325284059374866,51.160474270353305,44.27925951481057,41.96755625327053,30.316221620569447,22.697555754206,28.171275108808032,36.045954530966455,44.033654693470424,51.35260425700605,44.148470657379725,43.42338185480967,30.75344197964692,51.68546365914787,48.810582760636684,39.85714285714285,34.80526826115061,22.841137783617487,31.104118660383218,34.41746539560269,22.49468862711208,43.47117833827061,40.53262936248986,43.047505910380586,31.110811237422688,58.72328055716214,52.2069628562893,25.679237631792372,36.702928710535204,23.852244370698745,30.299147327796646,32.539810705350504,44.564093770151324,53.88216093675986,32.619998919689934,44.582366467307445,32.88086929214623,57.21925745822806,49.577563644380284,33.56078685899984,38.93145563773275,23.386173824141643,40.95650572031608,50.66169288092158,45.423326912620915,51.18343195266272,70.14218009478674,35.09435250067516,29.96193062951186,53.28502860278497,29.665511319301295,33.79766310991318,33.515966742756035,17.187886470850877,41.781780838513136,48.653334310289516,50.821222809847626,53.881278538812786,65.82914572864321,38.27784460014191,30.70048774226672,53.828739446001755,34.03697799189121,33.97311503483319,36.472356967783796,17.878136007393078
SVN,39.25342010877825,33.9756330169645,31.948102216816228,48.876850774847135,58.414243004760245,31.633346182700745,23.328223462266525,10.788250448028673,46.112421923876276,29.434850863422284,34.831652736242106,31.22143079039631,39.51421679718225,46.77751559474171,34.800277440293385,48.49169083118271,61.082279105702014,31.536252786643768,24.26109726838767,12.769097222222223,46.09548106399569,24.285714285714285,37.83441667265197,35.17676851312949,45.74912534413729,44.577430309058556,34.400034960179234,48.4437988237671,60.60491283600142,36.78123710704522,25.899809279192702,28.07886603528051,45.352251555056405,17.883211678832115,41.08453245725051,38.10249167007909,41.322573537704315,40.530208601442176,49.02551471025648,60.027865087335336,54.491464248148944,38.7943502951732,25.63895517765816,31.666000972067145,46.21458524088052,25.102583257876308,45.29809941897068,37.3674689238964,51.04286657825188,51.5293465193796,43.147069815649935,52.071005917159766,81.5165876777251,44.59142969588007,45.028826953258736,41.229029288503384,27.092935733258127,26.795586349647017,38.79221574631778,26.204784498480315,44.433140735745056,49.36366942870637,48.90048176141799,52.96803652968037,77.88944723618094,51.32322276133942,47.991388777010116,40.781371339077204,32.477064468358165,27.471418620768308,39.819399350649356,28.320214953836
SWE,75.20610901918792,44.20920671116771,37.097042044258934,47.25538250859546,69.17006193208552,55.04091508669895,53.61060856396988,76.4588133640553,81.61654320953586,51.674515960230245,73.38244987701509,76.50740923893633,79.57443534659888,82.60454077465177,34.34130077733904,53.60772457899039,85.51022335723198,53.34075724009985,84.548723181773,76.83766708437761,80.30725484910405,52.57142857142857,89.96138284373578,85.24954821183974,87.39075362320459,60.71295345601074,17.453099708133113,46.881346390023154,72.92801110747605,63.91553959422197,53.775569371353576,80.8365264121843,74.276375651078,29.430251419302515,82.24024241290975,78.06417905718412,73.60290942736789,53.25647531168142,44.109091566337995,52.573366450562,71.7027570978773,61.488554830950896,55.34528232541132,78.22457873009344,74.8892954923526,30.91500245763848,82.86806440136371,78.28962391174282,70.01145286122363,63.6882671397595,64.79623426311923,54.43786982248521,89.09952606635072,65.01487595817596,51.33694505752504,69.04515443031192,54.2297747659134,24.923762465520916,60.47742037043218,62.81015904698651,57.62865831778405,60.45997055012316,70.70562606012477,53.881278538812786,88.9447236180905,73.11038556840623,56.22600446236472,63.429744507128845,58.46714588843304,27.734133549424577,63.03152202923545,64.51316785808545
TUR,40.129267821016974,31.04615665259762,26.25412752062224,44.06549916778635,42.650810891736484,41.105120328189855,42.12734589966981,48.37437596006144,39.53124294477614,62.401883830455255,42.742059559692414,29.94244526017925,36.911782892682126,44.715924197416804,28.93154340049273,44.19053607115076,39.340045960226114,39.98255791893848,39.56004014732245,43.86571898496241,36.76981369817323,62.999999999999986,35.6944594076947,26.628370495262605,38.626638667018206,40.21060003500584,29.43630260458314,42.80398204705269,37.36312305503393,42.37827581877212,35.54574118461641,43.25522339502602,34.61849344036867,36.08069748580698,33.479429865078956,26.635982503543637,35.789899869744694,33.67093050823716,38.00071496925223,16.666025120385196,31.06906834803534,40.94069971998275,36.572854457561746,40.793578357916594,35.03253022602207,37.07547151263883,33.162910495317576,25.763091330815254,40.779559406936,51.28529568825411,25.905413266693966,41.268273581622,73.45971563981038,21.986630168314075,36.19419508781788,45.311247784574775,20.64748610528754,6.5720820659240085,27.88672672145595,18.36768618544552,40.612409707401646,52.30296894329486,32.39098608193651,40.84597323653544,73.86934673366838,29.012044780359545,38.48031262269257,47.370010648317354,27.24529130258841,6.304672093366626,29.315181910456296,20.92972142670025
USA,58.0810432628254,47.653700204434685,40.97688688589599,39.709510045681036,72.23151181681126,53.06276763046474,68.53489351331885,79.84342997951869,69.04366796635837,96.15384615384616,83.23846488097696,79.60275299930471,57.627531293949474,71.07739559452085,43.219187675070025,40.260011977998204,74.00998597636531,57.71663084122797,71.32279215612549,81.70523966165413,69.62734125161526,94.28571428571428,84.11163482487012,79.5460699999883,65.15276216871898,74.89704098869464,15.846887089863518,40.50023324862691,71.98060691723487,60.201993749971045,71.52372262419058,86.45691753422017,67.86800089090413,50.64882400648824,85.6193438914027,80.49549361413803,69.8970652919618,68.15152555509634,44.78810564793204,39.81746504480262,77.61298938237886,68.17484517505233,76.85203275511357,90.08103875291376,70.93857890245003,71.02691890463161,88.81295384727547,85.75475404887257,75.93797541670764,69.69899705003397,48.949916961663234,54.441350504698924,73.93364928909952,74.28043668730304,62.113907559685046,73.36395588262859,61.50828392210052,1.9392559672583474,71.76987028803676,75.75092319936851,55.58484479341438,65.5534442189412,57.04292146074374,54.171888279100585,67.33668341708541,74.47510068177797,62.10647249309719,66.78761384329954,64.33494847895987,1.1333036053580827,70.41371075288758,73.76553330587569
VNM,28.737963030891148,20.134087682346824,34.09614910754546,28.939880115652198,32.892267895443936,39.54443220165174,43.23863191069474,33.05059523809524,15.227869311158605,55.52066980638409,18.56850878590009,23.022317532169748,28.55347122202119,40.3388443015964,32.10849209161576,28.57437712406036,35.553239135122986,38.157942347578896,42.28944163330554,31.78460474101922,18.05376427696915,56.42857142857143,21.676698029639205,23.734148899296347,32.84459754130041,28.06644933450419,29.856912752887943,26.047948400391867,34.114166076346166,36.2100624584503,38.70349971419573,42.78962128879891,24.16811047444537,36.4963503649635,23.42012926597105,25.265668334242996,31.29682608943198,23.477389951689737,36.18404379749636,28.068649882933162,25.53563315299932,33.94155484292282,40.32108935099964,43.44070604640457,19.179349428408056,42.4080880532094,24.15957231457856,25.122670053902965,39.027263712986766,37.71285440957084,22.505739603524873,22.406891750783153,65.40284360189575,23.693032630668625,35.96557252692935,47.6267542105634,21.204961614568145,49.66990797698091,24.157442445547996,14.000709721707803,34.434231742860185,41.32745271897082,45.23269562714087,17.873759416907944,63.31658291457286,32.01737396192652,41.0702663036217,50.96083272943748,28.05403328636479,51.5246456819978,29.85665996717826,21.643749074799583
ZAF,53.69415250972682,35.917494563927825,26.941416357803117,26.131748105455216,35.3659377021446,45.756395951218714,28.67938198251023,78.0704365079365,35.19108275491133,55.756148613291465,46.25726136897635,32.72037519574466,47.01352446359589,48.795837348488554,29.25890044772929,36.45659295508014,37.50952197417912,39.87110482822861,28.202258502987544,73.5766499582289,39.0231683182799,53.71428571428571,45.66253680959563,32.66220292440898,51.70560596449409,44.860012385098855,25.510992033267968,35.73172018232812,36.00669835091759,51.66621466435169,27.518697012562754,79.7953869047619,39.35665108021934,29.916869424168695,49.96242717540892,37.54612868526598,33.82763538831219,32.84387436640202,33.07658125986218,34.63196077366164,25.8565891562107,43.06771893022783,26.006613010660512,54.65171317652935,33.26268145625739,31.179983802419624,49.07477848154221,37.41223950407123,49.87646939054852,47.348951553287904,27.860362935149322,51.203880960668286,8.05687203791467,34.64522565650742,41.45763274139773,38.617587229051416,53.97930765694633,29.221985214538897,42.961656623429725,27.030011661170974,55.37492151147199,46.31657894077708,32.57166819057274,44.256226322688455,19.597989949748744,35.050612576465085,43.289073929360335,35.679868478038436,58.31795387473834,9.495796488212342,45.40045221828759,30.51820514616228
ZWE,28.294337280279663,11.723998375952885,8.722358722358722,49.11657669060406,28.68420354264274,31.09582433771631,30.056843645714935,21.733150921658982,10.959788782135105,0.0,4.759748102139409,7.709308886648789,24.98323688429564,8.914694077394778,10.702614379084967,45.61903392516669,29.958543206301727,27.210521089518537,28.64642697976031,14.367559523809524,7.686452852635851,6.000000000000001,3.7638888888888906,4.9360880851642746,27.282976053548918,10.918420878813457,59.73999174576971,38.445231063273695,28.673126508387895,27.013132575154554,31.901684266403493,19.124674667437823,6.671778891008918,0.7299270072992702,5.88293650793651,3.574610523994928,23.025442487303973,8.719756836409893,18.578222557766598,41.47863048441799,19.370105859954585,23.692094189910268,24.30905649654079,18.945455586080584,2.521403082678242,4.483942583044124,6.02586713697825,1.13211729685224,27.536191028577345,20.573648286736105,5.45196682627625,0.0,0.0,30.640806555866018,31.668869120496193,29.889998909778413,12.598083576781837,8.01347531867263,42.00681134471702,6.542856395177665,22.28844517850574,20.290286207532123,9.961089941148376,23.124900969419357,0.0,40.9049939794219,23.9855295678951,31.402570697419108,20.011155895825944,3.608669454766552,41.32643398268398,9.400226925698348
